"longTermAdminSym","adminNm","adminPttnCd","siDoCd","siGunGuCd","longTermPeribRgtDt","stpRptDt"
"24119001499","다정 방문요양센터","B01","41","192","20250101","20250101"
"24119001499","다정 방문요양센터","B02","41","192","20250101","20250101"
"24119001503","한사랑재가센터","B01","41","192","20250101","20250101"
"24119001504","나눔재가복지센터","B01","41","196","20250101","20250101"
"24119001504","나눔재가복지센터","B02","41","196","20250101","20250101"
"24119001505","동행복지용구","B06","41","196","20250101","20250101"
"24119001509","드림복지용구","B06","41","192","20250201","20250201"
"24119001510","보담재가복지센터","B01","41","192","20250201","20250201"
"24119001510","보담재가복지센터","B02","41","192","20250201","20250201"
"24119001511","효월드 재가복지센터","B01","41","192","20250201","20250201"
"24119001511","효월드 재가복지센터","B02","41","192","20250201","20250201"
"24119001512","복사골방문요양센터","B01","41","192","20250301","20250301"
"24119001512","복사골방문요양센터","B02","41","192","20250301","20250301"
"24122000369","서정의료기","B06","41","220","20200429","20200429"
"24122000370","한사랑방문재가센터","B01","41","220","20200506","20200506"
"24122000370","한사랑방문재가센터","B02","41","220","20200506","20200506"
"24122000373","경기의료복지사회적협동조합 재활주간보호센터","B03","41","220","20200603","20200603"
"24122000374","서정재가복지센터","B01","41","220","20200603","20200603"
"24122000374","서정재가복지센터","B02","41","220","20200603","20200603"
"24122000375","세교노인복지센터","B01","41","220","20200603","20200603"
"24122000375","세교노인복지센터","B02","41","220","20200603","20200603"
"24122000377","울타리의료기복지용구","B06","41","220","20200616","20200616"
"24122000379","선우재가노인복지센터","B01","41","220","20200731","20200731"
"24122000379","선우재가노인복지센터","B02","41","220","20200731","20200731"
"24122000381","봄봄노인복지센터","B01","41","220","20200908","20200908"
"24122000381","봄봄노인복지센터","B02","41","220","20200908","20200908"
"24122000387","비전재가노인복지센터","B01","41","220","20201019","20201019"
"24122000387","비전재가노인복지센터","B02","41","220","20201019","20201019"
"24122000388","아리아케어재가방문요양평택송탄센터","B01","41","220","20201019","20201019"
"24122000388","아리아케어재가방문요양평택송탄센터","B02","41","220","20201019","20201019"
"24122000389","늘벗복지센터","B01","41","220","20201019","20201019"
"24122000389","늘벗복지센터","B02","41","220","20201019","20201019"
"24122000390","누리재가노인복지센터","B01","41","220","20201019","20201019"
"24122000396","새담방문요양센터","B01","41","220","20201228","20201228"
"24122000396","새담방문요양센터","B02","41","220","20201228","20201228"
"24122000398","다모아 재가복지센터","B01","41","220","20210216","20210216"
"24122000398","다모아 재가복지센터","B02","41","220","20210216","20210216"
"24122000400","스마일안심재가센터","B01","41","220","20210416","20210416"
"24122000400","스마일안심재가센터","B02","41","220","20210416","20210416"
"24122000401","전통 재가복지센터","B01","41","220","20210604","20210604"
"24122000401","전통 재가복지센터","B02","41","220","20210604","20210604"
"24122000402","가온해 온맘터치 재가복지센터","B01","41","220","20210625","20210625"
"24122000403","할미꽃재가방문요양센터","B01","41","220","20210715","20210715"
"24122000403","할미꽃재가방문요양센터","B02","41","220","20210715","20210715"
"24122000408","다함께복지센터","B01","41","220","20210830","20210830"
"24122000409","신리효사랑 재가복지센터","B01","41","220","20211202","20211130"
"24122000410","새소망재가복지센터","B01","41","220","20210830","20210820"
"24122000410","새소망재가복지센터","B02","41","220","20210830","20210820"
"24122000411","그린재가복지센터","B01","41","220","20211103","20211103"
"24122000411","그린재가복지센터","B02","41","220","20211103","20211103"
"24122000412","그림뜰재가복지센터","B03","41","220","20211001","20211001"
"24122000412","그림뜰재가복지센터","B04","41","220","20211001","20211001"
"24122000413","시민재가복지센터","B01","41","220","20211221","20211221"
"24122000413","시민재가복지센터","B02","41","220","20211221","20211221"
"24122000413","시민재가복지센터","B03","41","220","20211221","20211221"
"24122000415","봄날재가복지센터","B01","41","220","20211111","20211111"
"24122000415","봄날재가복지센터","B02","41","220","20211111","20211111"
"24122000416","평택 어울림복지용구","B06","41","220","20220317","20220317"
"24122000420","고잉투게더 데이케어센터","B01","41","220","20211201","20211130"
"24122000420","고잉투게더 데이케어센터","B03","41","220","20211201","20211130"
"24122000423","다연재가노인지원센터","B01","41","220","20211220","20211220"
"24122000423","다연재가노인지원센터","B02","41","220","20211220","20211220"
"24122000426","가은노인주간보호센터","B01","41","220","20220214","20220214"
"24122000426","가은노인주간보호센터","B02","41","220","20220214","20220214"
"24122000426","가은노인주간보호센터","B03","41","220","20220214","20220214"
"24122000431","(주)평택제일주야간보호센터","B03","41","220","20220408","20220408"
"24122000432","큰나무주야간보호센터","B03","41","220","20220329","20220329"
"24122000434","미래재가노인복지센터","B01","41","220","20220805","20220805"
"24122000434","미래재가노인복지센터","B02","41","220","20220805","20220805"
"24122000434","미래재가노인복지센터","B05","41","220","20220805","20220805"
"24122000436","사람사랑주야간보호센터","B01","41","220","20220425","20220425"
"24122000436","사람사랑주야간보호센터","B02","41","220","20220425","20220425"
"24122000436","사람사랑주야간보호센터","B03","41","220","20220425","20220425"
"24122000438","사랑뜰요양센터 병설주간보호센터","B03","41","220","20220602","20220602"
"24122000443","비전재가복지센터","B01","41","220","20220805","20220805"
"24122000444","아승의료기 복지용구","B06","41","220","20220805","20220805"
"24122000445","송탄사랑주간보호센터","B03","41","220","20220805","20220805"
"24122000446","효사랑 재가노인복지센터","B01","41","220","20220727","20220727"
"24122000446","효사랑 재가노인복지센터","B02","41","220","20220727","20220727"
"24122000449","따뜻한동행방문간호통합센터","B01","41","220","20220901","20220901"
"24122000449","따뜻한동행방문간호통합센터","B02","41","220","20220901","20220901"
"24122000449","따뜻한동행방문간호통합센터","B05","41","220","20220901","20220901"
"24122000451","연리지재가노인복지센터","B01","41","220","20221110","20221110"
"24122000451","연리지재가노인복지센터","B02","41","220","20221110","20221110"
"24122000453","A+금쪽방문요양복지센터","B01","41","220","20221229","20221229"
"24122000453","A+금쪽방문요양복지센터","B02","41","220","20221229","20221229"
"24122000454","동산케어 센터 송탄점","B01","41","220","20230106","20230106"
"24122000454","동산케어 센터 송탄점","B02","41","220","20230106","20230106"
"24122000458","송북방문요양센터","B01","41","220","20221229","20221229"
"24122000458","송북방문요양센터","B02","41","220","20221229","20221229"
"24122000459","환타지아양로원 부설 환타지아노인복지센터","B03","41","220","20230201","20230201"
"24122000464","평송한울타리 어르신 주간보호센터","B03","41","220","20230426","20230426"
"24122000467","온정재가복지센터","B01","41","220","20230601","20230601"
"24122000467","온정재가복지센터","B02","41","220","20230601","20230601"
"24127000991","한가족재가복지센터","B02","41","271","20210701","20210701"
"24127000996","큰빛재가방문요양센터","B01","41","271","20210801","20210801"
"24127000996","큰빛재가방문요양센터","B02","41","271","20210801","20210801"
"24127001003","더행복한방문요양센터","B01","41","273","20211001","20211001"
"24127001003","더행복한방문요양센터","B02","41","273","20211001","20211001"
"24127001004","한사랑재가노인복지센터","B01","41","271","20211001","20211001"
"24127001004","한사랑재가노인복지센터","B02","41","271","20211001","20211001"
"24127001009","아름드리복지센터","B01","41","271","20211001","20211001"
"24127001009","아름드리복지센터","B02","41","271","20211001","20211001"
"24127001011","생생어르신주간보호센터","B03","41","271","20211101","20211101"
"24127001019","ACP동행재가복지센터","B01","41","271","20220101","20220101"
"24127001019","ACP동행재가복지센터","B02","41","271","20220101","20220101"
"24127001026","희망재가복지센터","B01","41","271","20220201","20220201"
"24127001027","A+튼튼재활전문데이케어센터","B01","41","273","20220201","20220201"
"24127001027","A+튼튼재활전문데이케어센터","B03","41","273","20220201","20220201"
"24127001027","A+튼튼재활전문데이케어센터","B04","41","273","20220201","20220201"
"24127001029","사랑의손길노인복지센터","B01","41","273","20220201","20220201"
"24127001029","사랑의손길노인복지센터","B02","41","273","20220201","20220201"
"24127001030","엔젤드림노인복지센터","B01","41","271","20220301","20220301"
"24127001030","엔젤드림노인복지센터","B03","41","271","20220301","20220301"
"24127001032","엔젤재활주간보호센터","B01","41","273","20220301","20220301"
"24127001032","엔젤재활주간보호센터","B03","41","273","20220301","20220301"
"24127001033","돌봄장기요양센터","B01","41","273","20220301","20220301"
"24127001035","온담간호재가복지센터","B01","41","271","20220401","20220401"
"24127001035","온담간호재가복지센터","B02","41","271","20220401","20220401"
"24127001035","온담간호재가복지센터","B05","41","271","20220401","20220401"
"24127001039","하늘빛재가복지센터","B01","41","273","20220501","20220501"
"24127001039","하늘빛재가복지센터","B02","41","273","20220501","20220501"
"24127001044","봄날재가복지센터","B01","41","271","20220501","20220501"
"24127001044","봄날재가복지센터","B02","41","271","20220501","20220501"
"24127001046","가람방문요양센터","B01","41","271","20220601","20220601"
"24127001046","가람방문요양센터","B02","41","271","20220601","20220601"
"24127001048","해누리재가복지센터","B01","41","273","20220701","20220701"
"24127001048","해누리재가복지센터","B02","41","273","20220701","20220701"
"24127001054","아주좋은요양원(단기보호)","B04","41","273","20220701","20220701"
"24127001057","어르신주간보호센터","B01","41","271","20220701","20220701"
"24127001057","어르신주간보호센터","B03","41","271","20220701","20220701"
"24127001058","건행방문요양재가센터","B01","41","271","20220701","20220701"
"24127001058","건행방문요양재가센터","B02","41","271","20220701","20220701"
"24127001064","우리방문요양센터","B01","41","271","20220901","20220901"
"24127001067","누리재가방문요양센터","B01","41","271","20221001","20221001"
"24127001067","누리재가방문요양센터","B02","41","271","20221001","20221001"
"24127001070","국민재가복지센터","B01","41","273","20221101","20221101"
"24127001070","국민재가복지센터","B02","41","273","20221101","20221101"
"24127001078","단원효경재가복지센터","B02","41","273","20230101","20230101"
"24127001081","상록수데이케어센터","B03","41","271","20230101","20230101"
"24127001087","더함재가복지센터","B01","41","271","20230301","20230301"
"24127001087","더함재가복지센터","B02","41","271","20230301","20230301"
"24127001088","상록단원구노인주간보호센터","B01","41","271","20230301","20230301"
"24127001088","상록단원구노인주간보호센터","B03","41","271","20230301","20230301"
"24127001092","단원센트럴의료기","B06","41","273","20230401","20230401"
"24127001096","가정방문요양센터","B01","41","271","20230601","20230601"
"24127001096","가정방문요양센터","B02","41","271","20230601","20230601"
"24127001098","더플러스방문요양센터","B01","41","271","20230801","20230801"
"24127001098","더플러스방문요양센터","B02","41","271","20230801","20230801"
"24127001100","튼튼의료기","B06","41","271","20230801","20230801"
"24127001102","성민재가복지센터","B01","41","273","20230901","20230901"
"24127001102","성민재가복지센터","B02","41","273","20230901","20230901"
"24127001104","쉴만한물가데이케어센터","B01","41","273","20231101","20231101"
"24127001104","쉴만한물가데이케어센터","B03","41","273","20231101","20231101"
"24127001107","한마음요양재가센터","B01","41","273","20240101","20240101"
"24127001107","한마음요양재가센터","B02","41","273","20240101","20240101"
"24127001108","새봄요양원병설방문요양센터","B01","41","271","20240101","20240101"
"24127001109","미더운노인복지센터","B01","41","273","20240101","20240101"
"24127001109","미더운노인복지센터","B02","41","273","20240101","20240101"
"24127001110","우리가족주야간보호센터","B03","41","273","20240101","20240101"
"24127001112","가온재가노인복지센터","B01","41","271","20240201","20240201"
"24127001112","가온재가노인복지센터","B02","41","271","20240201","20240201"
"24127001115","으뜸재가노인복지센터","B01","41","271","20240301","20240301"
"24127001115","으뜸재가노인복지센터","B02","41","271","20240301","20240301"
"24127001116","안산마음편한주간보호센터","B03","41","271","20240301","20240301"
"24127001117","온맘재가방문요양센터","B01","41","273","20240301","20240301"
"24127001118","우리함께가요사회적협동조합","B01","41","271","20240304","20240304"
"24127001118","우리함께가요사회적협동조합","B02","41","271","20240304","20240304"
"24127001118","우리함께가요사회적협동조합","B03","41","271","20240304","20240304"
"24127001120","사랑누리재가방문요양센터","B01","41","273","20240501","20240501"
"24127001120","사랑누리재가방문요양센터","B02","41","273","20240501","20240501"
"24127001121","봄봄재가복지센터","B01","41","273","20240501","20240501"
"24127001121","봄봄재가복지센터","B02","41","273","20240501","20240501"
"24180000002","은혜마을은빛사랑채","B03","41","800","20080526","20060830"
"24180000110","순복재가복지센터","B01","41","800","20210125","20210125"
"24180000111","성심재가복지센터","B01","41","800","20210429","20210429"
"24180000112","동행재가복지센터","B01","41","800","20210528","20210528"
"24180000112","동행재가복지센터","B02","41","800","20210528","20210528"
"24180000115","공감케어재가복지센터","B01","41","800","20210916","20210916"
"24180000115","공감케어재가복지센터","B02","41","800","20210916","20210916"
"24180000116","엘림재가복지센터","B01","41","800","20211021","20211021"
"24180000116","엘림재가복지센터","B02","41","800","20211021","20211021"
"24180000117","백세재가복지센터","B01","41","800","20211209","20211123"
"24180000117","백세재가복지센터","B02","41","800","20211209","20211123"
"24180000117","백세재가복지센터","B03","41","800","20211209","20211123"
"24180000118","한울재가노인복지센터","B01","41","800","20230410","20230410"
"24180000118","한울재가노인복지센터","B02","41","800","20230410","20230410"
"24180000118","한울재가노인복지센터","B06","41","800","20230410","20230410"
"24180000119","희망주야간보호센터","B01","41","800","20230508","20230508"
"24180000119","희망주야간보호센터","B02","41","800","20230508","20230508"
"24180000119","희망주야간보호센터","B03","41","800","20230508","20230508"
"24180000125","오래오래 재가복지센터","B01","41","800","20240717","20240717"
"24180000125","오래오래 재가복지센터","B02","41","800","20240717","20240717"
"24180000126","보듬재가복지센터","B01","41","800","20240807","20240801"
"24180000126","보듬재가복지센터","B02","41","800","20240807","20240801"
"24180000129","한빛재가복지센터","B01","41","800","20241016","20241016"
"24180000130","우리노인재가센터","B01","41","800","20241101","20241101"
"24180000130","우리노인재가센터","B02","41","800","20241101","20241101"
"24182000102","가평중앙재가노인복지센터","B01","41","820","20200102","20200102"
"24182000102","가평중앙재가노인복지센터","B02","41","820","20200102","20200102"
"24182000102","가평중앙재가노인복지센터","B03","41","820","20200102","20200102"
"24182000102","가평중앙재가노인복지센터","H31","41","820","20200102","20200102"
"24182000102","가평중앙재가노인복지센터","H32","41","820","20200102","20200102"
"24182000102","가평중앙재가노인복지센터","H33","41","820","20200102","20200102"
"24182000105","효사랑재가노인복지센터","B01","41","820","20201102","20201102"
"24182000105","효사랑재가노인복지센터","B02","41","820","20201102","20201102"
"24182000109","설악양지재가노인복지센터","B01","41","820","20210615","20210524"
"24182000109","설악양지재가노인복지센터","B03","41","820","20210615","20210524"
"24182000111","가족사랑재가복지센터","B01","41","820","20210706","20210630"
"24182000111","가족사랑재가복지센터","B02","41","820","20210706","20210630"
"24182000114","A+가평주야간보호센터","B01","41","820","20210730","20210728"
"24182000114","A+가평주야간보호센터","B03","41","820","20210730","20210728"
"24182000115","효드림방문요양센터","B01","41","820","20220127","20220104"
"24182000116","예사랑재가복지센터","B01","41","820","20220401","20220315"
"24182000116","예사랑재가복지센터","B02","41","820","20220401","20220315"
"24182000116","예사랑재가복지센터","B03","41","820","20220401","20220315"
"24182000117","행복한재가복지센터","B01","41","820","20220501","20220427"
"24182000117","행복한재가복지센터","B03","41","820","20220501","20220427"
"24182000118","마음자리재가복지센터","B01","41","820","20220901","20220810"
"24182000120","은혜로운재가복지센터","B01","41","820","20230130","20230130"
"24182000120","은혜로운재가복지센터","B02","41","820","20230130","20230130"
"24182000122","행복재가복지센터","B01","41","820","20230501","20230501"
"24182000122","행복재가복지센터","B02","41","820","20230501","20230501"
"24182000124","플러스안먹골주간보호센터","B03","41","820","20230501","20230501"
"24182000127","청평돌봄주야간재가센터","B01","41","820","20230901","20230901"
"24182000127","청평돌봄주야간재가센터","B03","41","820","20230901","20230901"
"24182000128","가평의료기복지용구","B06","41","820","20230901","20230901"
"24182000129","함께재가복지센터","B01","41","820","20231201","20231201"
"24182000132","봄봄의료기","B06","41","820","20240601","20240601"
"24182000134","신애원재가복지센터","B01","41","820","20241115","20241115"
"24182000134","신애원재가복지센터","B02","41","820","20241115","20241115"
"24182000135","늘푸른주야간재가복지센터","B01","41","820","20241101","20241101"
"24182000135","늘푸른주야간재가복지센터","B03","41","820","20241101","20241101"
"24182000137","청평설악주야간재가복지센터","B03","41","820","20250311","20250311"
"24182000138","고운정재가복지센터","B01","41","820","20250401","20250401"
"24182000138","고운정재가복지센터","B02","41","820","20250401","20250401"
"24136000839","은빛정원주야간보호센터","B01","41","360","20191028","20191028"
"24136000839","은빛정원주야간보호센터","B02","41","360","20191028","20191028"
"24136000839","은빛정원주야간보호센터","B03","41","360","20191028","20191028"
"24136000857","에이플러스다산365주야간보호센터","B01","41","360","20191126","20191126"
"24136000857","에이플러스다산365주야간보호센터","B02","41","360","20191126","20191126"
"24136000857","에이플러스다산365주야간보호센터","B03","41","360","20191126","20191126"
"24136000857","에이플러스다산365주야간보호센터","H31","41","360","20191126","20191126"
"24136000874","별내산들주야간보호센터","B03","41","360","20191211","20191211"
"24136000875","나무주야간보호센터","B01","41","360","20191212","20191212"
"24136000875","나무주야간보호센터","B03","41","360","20191212","20191212"
"24136000880","다산주야간보호센터","B03","41","360","20191216","20191216"
"24136000880","다산주야간보호센터","H31","41","360","20191216","20191216"
"24136000885","천마산데이케어센터","B03","41","360","20191219","20191219"
"24136000888","사랑채주야간보호센터","B01","41","360","20200120","20200120"
"24136000888","사랑채주야간보호센터","B02","41","360","20200120","20200120"
"24136000888","사랑채주야간보호센터","B03","41","360","20200120","20200120"
"24136000891","늘봄요양보호센터","B01","41","360","20200220","20200220"
"24136000891","늘봄요양보호센터","B03","41","360","20200220","20200220"
"24136000892","수동주야간보호센터","B03","41","360","20200207","20200207"
"24136000893","보은사랑재활주야간보호센터","B01","41","360","20200228","20200228"
"24136000893","보은사랑재활주야간보호센터","B02","41","360","20200228","20200228"
"24136000893","보은사랑재활주야간보호센터","B03","41","360","20200228","20200228"
"24136000893","보은사랑재활주야간보호센터","H31","41","360","20200228","20200228"
"24136000898","헤아림복지센터","B01","41","360","20200303","20200303"
"24136000898","헤아림복지센터","B02","41","360","20200303","20200303"
"24136000899","마음과마음데이케어&복지센터","B01","41","360","20200304","20200304"
"24136000899","마음과마음데이케어&복지센터","B02","41","360","20200304","20200304"
"24136000899","마음과마음데이케어&복지센터","B03","41","360","20200304","20200304"
"24136000900","나누미방문요양센터","B01","41","360","20200304","20200304"
"24136000900","나누미방문요양센터","B02","41","360","20200304","20200304"
"24136000901","경기도사회서비스원 통합돌봄 동부지원센터","B01","41","360","20200601","20200601"
"24136000901","경기도사회서비스원 통합돌봄 동부지원센터","B02","41","360","20200601","20200601"
"24136000911","A+실버케어센터","B01","41","360","20200701","20200701"
"24136000911","A+실버케어센터","B02","41","360","20200701","20200701"
"24136000911","A+실버케어센터","B03","41","360","20200701","20200701"
"24136000916","삼성홈주야간보호센터","B03","41","360","20200803","20200713"
"24136000919","A+해밀노인주야간복지센터","B03","41","360","20200801","20200801"
"24136000921","오남제일노인복지센터","B01","41","360","20200901","20200901"
"24136000921","오남제일노인복지센터","B02","41","360","20200901","20200901"
"24136000925","동행주야간보호센터","B03","41","360","20200831","20200831"
"24136000930","예닮노인복지센터","B01","41","360","20201101","20201101"
"24136000930","예닮노인복지센터","B02","41","360","20201101","20201101"
"24136000937","무지개 재가방문요양센터","B01","41","360","20201127","20201111"
"24136000944","진주어르신재가복지센터","B01","41","360","20201229","20201211"
"24136000944","진주어르신재가복지센터","B02","41","360","20201229","20201211"
"24136000944","진주어르신재가복지센터","B03","41","360","20201229","20201211"
"24136000945","'(A)비지팅엔젤스남양주다산방문요양지점","B01","41","360","20201230","20201230"
"24136000945","'(A)비지팅엔젤스남양주다산방문요양지점","B02","41","360","20201230","20201230"
"24136000947","온유재가복지센터","B01","41","360","20201229","20201214"
"24136000947","온유재가복지센터","B02","41","360","20201229","20201214"
"24136000958","나은주야간보호센터","B01","41","360","20210301","20210216"
"24136000958","나은주야간보호센터","B02","41","360","20210301","20210216"
"24136000958","나은주야간보호센터","B03","41","360","20210301","20210216"
"24136000960","주식회사 모두케어","B06","41","360","20210226","20210226"
"24136000964","가족1004방문요양센터","B01","41","360","20210329","20210308"
"24136000965","코끼리 복지센터","B01","41","360","20210329","20210308"
"24136000973","사랑노인복지센터","B01","41","360","20210501","20210501"
"24136000973","사랑노인복지센터","B02","41","360","20210501","20210501"
"24136000975","가은재활주야간보호센터","B03","41","360","20210501","20210501"
"24136000976","파마노인주야간보호센터","B01","41","360","20210428","20210428"
"24136000976","파마노인주야간보호센터","B03","41","360","20210428","20210428"
"24136000981","리스펙케어복지센터","B01","41","360","20210531","20210531"
"24136000981","리스펙케어복지센터","B02","41","360","20210531","20210531"
"24136000982","LH노인복지센터","B03","41","360","20210531","20210531"
"24136000988","가족사랑재가복지센터","B01","41","360","20210727","20210727"
"24136000988","가족사랑재가복지센터","B02","41","360","20210727","20210727"
"24136000989","더조은재가복지센터","B01","41","360","20210727","20210727"
"24136000989","더조은재가복지센터","B02","41","360","20210727","20210727"
"24136000990","다산노인복지센터","B01","41","360","20210727","20210727"
"24136000991","낙원재가복지센터","B01","41","360","20210727","20210727"
"24136000991","낙원재가복지센터","B02","41","360","20210727","20210727"
"24136000995","덕소참사랑방문재가센터","B01","41","360","20210727","20210727"
"24136000995","덕소참사랑방문재가센터","B02","41","360","20210727","20210727"
"24136001004","미소드림방문요양센터","B01","41","360","20210929","20210929"
"24136001004","미소드림방문요양센터","B02","41","360","20210929","20210929"
"24136001007","가나안재가복지센터","B01","41","360","20211028","20210924"
"24136001007","가나안재가복지센터","B02","41","360","20211028","20210924"
"24136001008","진접재가복지센터","B01","41","360","20211028","20211018"
"24136001008","진접재가복지센터","B02","41","360","20211028","20211018"
"24136001013","정성재가센터","B01","41","360","20211201","20211109"
"24136001013","정성재가센터","B02","41","360","20211201","20211109"
"24136001015","단비재가복지센터","B01","41","360","20220101","20220101"
"24136001015","단비재가복지센터","B02","41","360","20220101","20220101"
"24136001024","웰라이프샵","B06","41","360","20220128","20220128"
"24136001025","(A+)효자손노인복지센터","B01","41","360","20220128","20220128"
"24136001025","(A+)효자손노인복지센터","B02","41","360","20220128","20220128"
"24136001028","남양주우리복지센터주야간보호","B01","41","360","20220201","20220118"
"24136001028","남양주우리복지센터주야간보호","B02","41","360","20220201","20220118"
"24136001028","남양주우리복지센터주야간보호","B03","41","360","20220201","20220118"
"24136001029","명화노인주야간보호센터","B01","41","360","20220301","20220301"
"24136001029","명화노인주야간보호센터","B02","41","360","20220301","20220301"
"24136001029","명화노인주야간보호센터","B03","41","360","20220301","20220301"
"24136001029","명화노인주야간보호센터","H31","41","360","20220301","20220301"
"24136001032","다온미소","B03","41","360","20220301","20220301"
"24136001033","나눔방문요양센터","B01","41","360","20220301","20220301"
"24136001033","나눔방문요양센터","B02","41","360","20220301","20220301"
"24136001036","A+나눔재가복지센터","B01","41","360","20220331","20220307"
"24136001036","A+나눔재가복지센터","B02","41","360","20220331","20220307"
"24136001037","은빛사랑주야간보호센터","B01","41","360","20220401","20220401"
"24136001037","은빛사랑주야간보호센터","B03","41","360","20220401","20220401"
"24136001039","주손길재가노인복지센터","B01","41","360","20220331","20220331"
"24136001041","마석주간보호센터","B01","41","360","20220501","20220501"
"24136001041","마석주간보호센터","B02","41","360","20220501","20220501"
"24136001041","마석주간보호센터","B03","41","360","20220501","20220501"
"24136001046","모두사랑방문요양센터","B01","41","360","20220501","20220501"
"24136001046","모두사랑방문요양센터","B02","41","360","20220501","20220501"
"24136001048","기쁨나무재가복지센터","B01","41","360","20220601","20220512"
"24136001048","기쁨나무재가복지센터","B02","41","360","20220601","20220512"
"24136001049","은혜샘방문복지센터","B01","41","360","20220601","20220513"
"24136001050","은나라노인복지센터","B01","41","360","20220601","20220601"
"24136001050","은나라노인복지센터","B03","41","360","20220601","20220601"
"24136001052","시온주간보호센터","B03","41","360","20220601","20220517"
"24136001056","가나마르페재활노인복지센터","B01","41","360","20220601","20220523"
"24136001056","가나마르페재활노인복지센터","B02","41","360","20220601","20220523"
"24136001056","가나마르페재활노인복지센터","B03","41","360","20220601","20220523"
"24136001059","행복재가센터","B01","41","360","20220630","20220616"
"24136001063","우리들재가복지센터","B01","41","360","20220630","20220630"
"24136001063","우리들재가복지센터","B02","41","360","20220630","20220630"
"24136001064","(주)완케어의료복지용구","B06","41","360","20220831","20220713"
"24136001065","무지개재가센터","B01","41","360","20220729","20220729"
"24136001065","무지개재가센터","B02","41","360","20220729","20220729"
"24136001067","진접의료기","B06","41","360","20220831","20220719"
"24136001069","가족하나노인방문요양센터","B01","41","360","20220728","20220720"
"24136001069","가족하나노인방문요양센터","B02","41","360","20220728","20220720"
"24136001071","스마일시니어다산굿모닝노인돌봄센터","B01","41","360","20220831","20220805"
"24136001071","스마일시니어다산굿모닝노인돌봄센터","B02","41","360","20220831","20220805"
"24136001071","스마일시니어다산굿모닝노인돌봄센터","B05","41","360","20220831","20220805"
"24136001073","항상함께하는효재가복지센터","B01","41","360","20220831","20220817"
"24136001079","사랑재가복지센터","B01","41","360","20221031","20221031"
"24136001080","'(A)비지팅엔젤스남양주평내호평방문요양지점","B01","41","360","20220930","20220914"
"24136001080","'(A)비지팅엔젤스남양주평내호평방문요양지점","B02","41","360","20220930","20220914"
"24136001081","내담방문요양센터","B01","41","360","20221031","20221017"
"24136001082","이룸재가복지센터","B01","41","360","20221031","20221031"
"24136001082","이룸재가복지센터","B02","41","360","20221031","20221031"
"24136001086","뉴현대주야간보호센터","B03","41","360","20221130","20221108"
"24136001087","남형방문요양복지센터","B01","41","360","20221130","20221109"
"24136001087","남형방문요양복지센터","B02","41","360","20221130","20221109"
"24136001089","경희방문요양센터","B01","41","360","20221130","20221108"
"24136001090","플러스하트재가복지센터","B01","41","360","20221130","20221108"
"24136001090","플러스하트재가복지센터","B02","41","360","20221130","20221108"
"24136001091","은혜실버홈복지센터","B01","41","360","20230101","20221208"
"24136001096","소망재활노인복지센터","B03","41","360","20230101","20221214"
"24136001105","아가세 재가방문요양센터","B01","41","360","20230201","20230117"
"24136001108","우리방문요양센터","B01","41","360","20230131","20230117"
"24136001116","화도사랑방문요양센터","B01","41","360","20230501","20230412"
"24136001116","화도사랑방문요양센터","B02","41","360","20230501","20230412"
"24136001117","지원복지센터","B01","41","360","20230501","20230412"
"24136001117","지원복지센터","B02","41","360","20230501","20230412"
"24136001118","실로암재가복지센터","B01","41","360","20230501","20230407"
"24143000125","의왕재가복지센터","B01","41","430","20211001","20210831"
"24143000125","의왕재가복지센터","B02","41","430","20211001","20210831"
"24143000129","이음복지용구","B06","41","430","20211201","20211104"
"24143000134","예사랑재가노인복지센터","B01","41","430","20220401","20220401"
"24143000134","예사랑재가노인복지센터","B02","41","430","20220401","20220401"
"24143000135","'(A)비지팅엔젤스 의왕방문요양지점","B01","41","430","20220501","20220501"
"24143000135","'(A)비지팅엔젤스 의왕방문요양지점","B02","41","430","20220501","20220501"
"24143000136","성심 주야간보호센터","B03","41","430","20221007","20220920"
"24143000137","참조은재가복지센터","B01","41","430","20221007","20220920"
"24143000137","참조은재가복지센터","B02","41","430","20221007","20220920"
"24143000140","「함께」재가복지센터","B01","41","430","20230302","20230302"
"24143000140","「함께」재가복지센터","B02","41","430","20230302","20230302"
"24143000142","푸른실버 재가노인복지센터","B01","41","430","20230601","20230601"
"24143000142","푸른실버 재가노인복지센터","B02","41","430","20230601","20230601"
"24143000142","푸른실버 재가노인복지센터","B03","41","430","20230601","20230601"
"24143000143","젬마재가복지센터","B01","41","430","20230601","20230601"
"24143000143","젬마재가복지센터","B02","41","430","20230601","20230601"
"24143000145","성심노인복지센터","B01","41","430","20230701","20230701"
"24143000147","의왕해내리재가복지센터","B01","41","430","20231201","20231201"
"24143000147","의왕해내리재가복지센터","B02","41","430","20231201","20231201"
"24143000149","1004재가노인복지센터","B01","41","430","20240115","20240115"
"24143000150","꿈에그린주야간보호센터","B03","41","430","20240301","20240301"
"24143000152","(주)케어링 주간보호센터 의왕점","B01","41","430","20240401","20240401"
"24143000152","(주)케어링 주간보호센터 의왕점","B02","41","430","20240401","20240401"
"24143000152","(주)케어링 주간보호센터 의왕점","B03","41","430","20240401","20240401"
"24143000159","샘물복지","B06","41","430","20240801","20240801"
"24143000162","헤세드재가노인복지센터","B01","41","430","20241001","20240911"
